cod_municipio,municipio,uf,total_domicilios,perc_agua_rede,perc_esgoto_rede,perc_lixo_coletado,perc_alfabetizacao,renda_media,per_domicilio_urbano,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,cluster,cluster_nome
3535101,Palmares Paulista - SP,SP,3433,97.524031459365,98.19399941741916,98.83483833381882,93.13,1390.3,98.02072538860104,0.722,0.698,0.645,0.837,1,Desenvolvido
3535200,Palmeira d'Oeste - SP,SP,3535,83.39462517680339,84.18670438472418,89.19377652050919,93.94,1515.31,82.38795911490509,0.753,0.72,0.714,0.829,1,Desenvolvido
3535309,Palmital - SP,SP,7363,94.83906016569334,95.08352573679208,96.38734211598532,96.0,1582.67,94.84025722159843,0.746,0.727,0.702,0.814,1,Desenvolvido
3535408,Panorama - SP,SP,5489,96.22882127892149,91.32811076698852,98.05064674804154,93.33,1347.66,97.17321571772254,0.722,0.724,0.639,0.814,1,Desenvolvido
3535507,Paraguaçu Paulista - SP,SP,14825,92.6070826306914,93.51096121416526,95.70994940978078,95.39,1546.02,91.72422178988326,0.762,0.717,0.739,0.836,1,Desenvolvido
3535606,Paraibuna - SP,SP,6628,62.4019312009656,40.14785757392879,95.08147254073629,93.34,1390.47,61.22714665761024,0.719,0.709,0.642,0.815,3,Rural de Média Renda
3535705,Paraíso - SP,SP,2268,86.02292768959435,88.40388007054673,95.06172839506172,94.06,1744.46,87.14543367765208,0.749,0.751,0.668,0.837,1,Desenvolvido
3535804,Paranapanema - SP,SP,6843,81.4847289200643,71.31375127867894,94.03770276194652,94.31,1579.99,81.7220933230214,0.717,0.697,0.631,0.839,1,Desenvolvido
3535903,Paranapuã - SP,SP,1531,91.70476812540824,93.0111038536904,94.77465708687131,93.23,1515.68,91.71421483502851,0.732,0.712,0.655,0.842,1,Desenvolvido
3536000,Parapuã - SP,SP,4102,87.49390541199415,88.71282301316431,90.8337396392004,93.28,1490.2,87.03213610586012,0.737,0.693,0.696,0.83,1,Desenvolvido
3536109,Pardinho - SP,SP,2504,75.15974440894568,76.91693290734824,97.92332268370608,94.75,1633.36,86.81672025723472,0.727,0.718,0.652,0.821,1,Desenvolvido
3536208,Pariquera-Açu - SP,SP,6871,75.34565565419881,70.17901324406928,96.69625964197353,95.07,1435.07,74.2109915249831,0.736,0.682,0.678,0.862,1,Desenvolvido
3536257,Parisi - SP,SP,1108,87.99638989169675,87.72563176895306,93.7725631768953,93.28,1359.26,86.44536652835409,0.721,0.72,0.619,0.842,1,Desenvolvido
3536307,Patrocínio Paulista - SP,SP,5023,84.27234720286681,83.3366514035437,92.63388413298826,95.84,1342.63,85.63947078280044,0.73,0.696,0.678,0.826,1,Desenvolvido
3536406,Paulicéia - SP,SP,2930,89.04436860068259,49.215017064846414,93.0716723549488,94.79,1196.6,90.42111879321182,0.711,0.692,0.64,0.811,1,Desenvolvido
3536505,Paulínia - SP,SP,37896,99.18724931391176,96.82552248258392,99.93930757863627,97.81,2680.07,99.04918715000407,0.795,0.8,0.727,0.864,1,Desenvolvido
3536570,Paulistânia - SP,SP,766,69.19060052219321,68.1462140992167,96.21409921671018,92.4,1337.04,75.35885167464114,0.718,0.683,0.663,0.817,1,Desenvolvido
3536604,Paulo de Faria - SP,SP,2916,91.11796982167353,91.3923182441701,95.43895747599451,92.76,1373.91,88.1891891891892,0.725,0.721,0.662,0.8,1,Desenvolvido
3536703,Pederneiras - SP,SP,15611,92.14015758119275,91.67253859458074,95.83626929729036,95.39,1528.3,93.599839382515,0.739,0.738,0.673,0.812,1,Desenvolvido
3536802,Pedra Bela - SP,SP,2462,24.898456539398865,19.983753046303818,98.13160032493909,92.72,1372.0,27.03980478877536,0.677,0.671,0.581,0.796,3,Rural de Média Renda
3536901,Pedranópolis - SP,SP,1052,63.59315589353612,61.12167300380228,87.26235741444867,94.25,1530.81,62.32508073196986,0.742,0.698,0.684,0.854,3,Rural de Média Renda
3537008,Pedregulho - SP,SP,5570,83.26750448833035,83.98563734290843,97.14542190305208,94.0,1428.33,79.55555555555556,0.715,0.716,0.623,0.82,1,Desenvolvido
3537107,Pedreira - SP,SP,15759,96.87162891046384,96.50358525287136,99.47966241512786,96.74,1769.5,98.33225088142513,0.769,0.75,0.701,0.864,1,Desenvolvido
3537156,Pedrinhas Paulista - SP,SP,1063,86.45343367826905,88.05268109125117,93.88523047977422,95.07,1839.31,90.44222539229672,0.774,0.749,0.739,0.837,1,Desenvolvido
3537206,Pedro de Toledo - SP,SP,3945,72.97845373891,60.608365019011416,91.60963244613434,92.67,1125.29,65.74771740093964,0.696,0.654,0.634,0.812,4,Em Transição
3537305,Penápolis - SP,SP,23212,95.92452179906944,95.96329484749268,97.41513010511804,96.81,1737.74,96.04727703108028,0.759,0.748,0.68,0.859,1,Desenvolvido
3537404,Pereira Barreto - SP,SP,9238,92.84477159558348,92.52002597964928,95.215414591903,94.57,1619.12,93.68748703050426,0.766,0.728,0.732,0.845,1,Desenvolvido
3537503,Pereiras - SP,SP,3111,79.29926068788171,70.00964320154291,96.04628736740598,95.24,1397.46,71.3746137118004,0.736,0.717,0.637,0.873,1,Desenvolvido
3537602,Peruíbe - SP,SP,25016,93.83194755356573,73.50895426926766,98.8247521586185,95.99,1407.11,97.64454588014982,0.749,0.73,0.675,0.854,1,Desenvolvido
3537701,Piacatu - SP,SP,2081,92.55165785679962,92.69581931763577,97.93368572801538,92.93,1450.85,92.44428338467114,0.732,0.681,0.684,0.843,1,Desenvolvido
3537800,Piedade - SP,SP,19056,57.4989504617968,39.11104114189756,96.56801007556676,95.42,1446.28,57.07381536718897,0.716,0.694,0.624,0.848,3,Rural de Média Renda
3537909,Pilar do Sul - SP,SP,9571,82.43652700867203,68.07021209904921,96.79239368926967,94.89,1571.17,79.4127231253847,0.69,0.674,0.594,0.82,1,Desenvolvido
3538006,Pindamonhangaba - SP,SP,57994,97.33593130323828,95.23054109045763,99.59478566748284,97.42,1610.98,96.3343569407839,0.773,0.745,0.736,0.843,1,Desenvolvido
3538105,Pindorama - SP,SP,5459,94.30298589485254,95.47536178787324,97.6918849606155,95.0,1694.67,94.89753816531426,0.737,0.726,0.654,0.842,1,Desenvolvido
3538204,Pinhalzinho - SP,SP,5652,55.67940552016986,47.947629157820245,98.8676574663836,96.2,1382.52,60.030215449290594,0.725,0.707,0.666,0.808,3,Rural de Média Renda
3538303,Piquerobi - SP,SP,1284,84.57943925233646,84.34579439252336,86.29283489096574,92.15,1304.25,81.31127450980392,0.711,0.669,0.644,0.836,1,Desenvolvido
3538501,Piquete - SP,SP,4570,91.81619256017504,74.44201312910285,98.42450765864332,96.71,1321.99,91.76941553242594,0.757,0.711,0.74,0.823,1,Desenvolvido
3538600,Piracaia - SP,SP,9524,82.80134397312054,71.96556068878623,98.4670306593868,94.53,1603.66,82.2736178877406,0.739,0.758,0.625,0.851,1,Desenvolvido
3538709,Piracicaba - SP,SP,155428,98.6701237872198,97.01726844583987,99.74650642097949,97.62,2145.67,97.85624688476648,0.785,0.797,0.717,0.848,1,Desenvolvido
3538808,Piraju - SP,SP,11021,92.70483622175846,91.87006623718356,98.01288449324018,96.7,1659.91,93.65402908003804,0.758,0.74,0.699,0.843,1,Desenvolvido
3538907,Pirajuí - SP,SP,7484,93.9604489577766,96.071619454837,96.77979690005346,94.79,1707.81,81.51219294726049,0.749,0.734,0.672,0.853,1,Desenvolvido
3539004,Pirangi - SP,SP,4028,91.9563058589871,92.80039721946376,94.66236345580934,94.89,1696.01,92.36564079007807,0.756,0.735,0.701,0.837,1,Desenvolvido
3539103,Pirapora do Bom Jesus - SP,SP,6100,92.08196721311477,70.70491803278689,97.72131147540983,95.39,1199.19,96.5160587915079,0.727,0.679,0.698,0.81,1,Desenvolvido
3539202,Pirapozinho - SP,SP,9237,95.43141712677276,92.72491068528744,98.51683447006604,95.6,1546.97,94.8713902477513,0.776,0.74,0.733,0.863,1,Desenvolvido
3539301,Pirassununga - SP,SP,27609,96.1063421348111,95.9397297982542,97.31971458582346,96.92,2014.47,95.91134679447956,0.801,0.789,0.736,0.884,1,Desenvolvido
3539400,Piratininga - SP,SP,5246,76.7251239039268,76.13419748379718,94.834159359512,96.52,2157.6,87.1657400052952,0.779,0.762,0.723,0.859,1,Desenvolvido
3539509,Pitangueiras - SP,SP,11906,96.22879220561062,96.37997648244584,98.0766000335965,94.49,1363.54,96.2285442774841,0.723,0.699,0.651,0.83,1,Desenvolvido
3539608,Planalto - SP,SP,1645,87.90273556231003,89.36170212765957,93.61702127659576,92.08,1363.79,88.42560947824106,0.719,0.683,0.639,0.853,1,Desenvolvido
3539707,Platina - SP,SP,1133,82.96557811120918,84.64254192409533,93.46866725507502,93.45,1317.54,83.63636363636363,0.719,0.691,0.652,0.824,1,Desenvolvido
3539806,Poá - SP,SP,35377,99.06719054753088,96.75778047884218,99.66644995335952,97.35,1476.59,99.81593022695516,0.771,0.71,0.754,0.856,1,Desenvolvido
3539905,Poloni - SP,SP,2168,91.190036900369,92.29704797047972,92.89667896678966,93.71,1589.47,91.68454935622316,0.766,0.736,0.717,0.853,1,Desenvolvido
3540002,Pompéia - SP,SP,7313,95.65157937918777,97.0326815260495,97.74374401750308,96.42,1904.12,94.5137651020004,0.786,0.75,0.748,0.864,1,Desenvolvido
3540101,Pongaí - SP,SP,1363,87.30741012472487,88.0410858400587,96.11151870873074,95.23,1724.87,84.68335787923417,0.755,0.727,0.701,0.844,1,Desenvolvido
3540200,Pontal - SP,SP,13115,98.67327487609607,99.0316431566908,99.71788028974456,94.14,1384.14,97.66266918392851,0.725,0.718,0.633,0.838,1,Desenvolvido
3540259,Pontalinda - SP,SP,1549,84.312459651388,83.79599741768882,92.57585539057456,89.36,1217.5,83.69275502786527,0.702,0.677,0.604,0.847,1,Desenvolvido
3540309,Pontes Gestal - SP,SP,957,91.11807732497388,91.53605015673982,95.40229885057472,91.58,1493.44,89.73607038123167,0.732,0.705,0.69,0.805,1,Desenvolvido
3540408,Populina - SP,SP,1614,87.73234200743495,88.04213135068154,94.6716232961586,91.74,1340.0,82.91737339471771,0.714,0.699,0.647,0.804,1,Desenvolvido
3540507,Porangaba - SP,SP,3923,81.06041294927351,49.60489421361204,96.04894213612032,94.67,1451.19,57.64041718495838,0.703,0.696,0.578,0.864,3,Rural de Média Renda
3540606,Porto Feliz - SP,SP,18661,86.92996088098172,85.28481860564814,98.16730078773914,96.45,1626.03,84.73016266350426,0.758,0.737,0.706,0.836,1,Desenvolvido
3540705,Porto Ferreira - SP,SP,19049,98.29387369415716,96.98671846291144,99.11281432096172,96.16,1719.41,98.54508157799768,0.751,0.736,0.696,0.827,1,Desenvolvido
3540754,Potim - SP,SP,5742,97.6314872866597,98.8679902473006,99.7561825148032,95.25,1092.82,85.1804629266379,0.697,0.651,0.646,0.806,1,Desenvolvido
3540804,Potirendaba - SP,SP,6808,91.069330199765,91.18683901292596,97.737955346651,95.63,1696.31,91.49545847750863,0.747,0.737,0.661,0.857,1,Desenvolvido
3540853,Pracinha - SP,SP,541,93.16081330868762,92.79112754158965,97.96672828096118,95.97,1252.86,50.89216446858029,0.696,0.658,0.629,0.814,1,Desenvolvido
3540903,Pradópolis - SP,SP,5865,97.03324808184142,92.95822676896846,94.21994884910488,94.3,1538.35,92.86216184564935,0.733,0.738,0.65,0.822,1,Desenvolvido
3541000,Praia Grande - SP,SP,130046,99.51632499269488,97.8530673761592,99.67319256263168,97.3,1795.56,99.6902281852344,0.754,0.744,0.692,0.834,1,Desenvolvido
3541059,Pratânia - SP,SP,1750,85.71428571428571,91.14285714285715,98.0,91.48,1368.51,80.84276238782677,0.701,0.681,0.633,0.798,1,Desenvolvido
3541109,Presidente Alves - SP,SP,1447,87.21492743607465,87.97512093987561,95.09329647546647,93.86,1520.64,87.09253417455311,0.735,0.711,0.689,0.811,1,Desenvolvido
3541208,Presidente Bernardes - SP,SP,4771,78.5579543072731,75.43491930412911,87.04674072521485,95.48,1619.0,68.15734989648034,0.757,0.718,0.719,0.839,1,Desenvolvido
3541307,Presidente Epitácio - SP,SP,15043,93.10642823904809,86.71142724190653,96.03802433025326,95.16,1428.42,92.56802936337174,0.75,0.714,0.7,0.845,1,Desenvolvido
3541406,Presidente Prudente - SP,SP,85268,97.96172069240512,98.02622320213914,99.27991743678754,97.54,2104.17,97.62084123579773,0.806,0.788,0.774,0.858,1,Desenvolvido
